BRIDGE | TRACE | 10:11:52 | 3.81 | Creating Bridge Instance
BRIDGE | DEBUG | 10:20:11 | 478.55 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:20:11 | 478.55 | initializeObject() : taskLabel
BRIDGE | DEBUG | 10:20:11 | 478.55 | Setting object taskLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:20:11 | 478.55 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:20:11 | 478.55 | Position: (-0.073, 0.067, 2.896), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:20:11 | 478.55 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:20:11 | 478.55 | Mesh bounding box: Center: (-0.071, 0.068, 2.897), Extents: (0.300, 0.046, 0.071)
BRIDGE | TRACE | 10:20:11 | 478.55 | handleStringMessage, message guid: 394fbfd3-7cba-4294-8807-c22caf058b42
BRIDGE | DEBUG | 10:20:11 | 478.55 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:20:11 | 478.55 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 10:20:11 | 478.55 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 10:20:11 | 478.55 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:20:11 | 478.55 | Position: (1.280, -0.533, 0.647), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:11 | 478.55 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:20:11 | 478.55 | handleStringMessage, message guid: 2a2a00ec-f1ff-480a-872c-92197fde1df4
BRIDGE | DEBUG | 10:20:11 | 478.55 | Found Object to modify over transmission, object guid: 3b17ca83-8961-4ea4-a977-9044ee88e728
BRIDGE | TRACE | 10:20:11 | 478.55 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:20:11 | 478.55 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 10:20:11 | 478.55 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:20:11 | 478.55 | Position: (0.472, -0.533, 0.589), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:11 | 478.55 | Modifying Text: Next  Module
BRIDGE | DEBUG | 10:20:11 | 478.55 | Mesh bounding box: Center: (0.463, -0.533, 0.587), Extents: (0.106, 0.000, 0.077)
BRIDGE | TRACE | 10:20:12 | 479.53 | handleStringMessage, message guid: b0a9fe8a-106e-4495-8a84-c6e34cd75f71
BRIDGE | DEBUG | 10:20:12 | 479.53 | Could not find object to modify over transmission, object guid: 46b41356-cc63-4f16-b626-c1c7b3d952f2
BRIDGE | ERROR | 10:20:12 | 479.53 | Failed to find the transmission object with guid: 46b41356-cc63-4f16-b626-c1c7b3d952f2
BRIDGE | TRACE | 10:20:12 | 479.53 | initializeObject() : brbPreviousModuleLabel
BRIDGE | TRACE | 10:20:12 | 479.6 | handleStringMessage, message guid: fc4b500b-463e-4f7a-8ea7-d6fbd9fb6a9c
BRIDGE | DEBUG | 10:20:12 | 479.6 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:20:12 | 479.6 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 10:20:12 | 479.6 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 10:20:12 | 479.6 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:20:12 | 479.6 | Position: (0.988, -0.533, 0.578), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.6 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:20:12 | 479.6 | handleStringMessage, message guid: 3c8a81fd-abfb-42ee-bc62-c142ea9418f1
BRIDGE | DEBUG | 10:20:12 | 479.6 | Found Object to modify over transmission, object guid: ccede3a3-c773-45cf-8eb2-4932e286cc03
BRIDGE | TRACE | 10:20:12 | 479.6 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:20:12 | 479.6 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 10:20:12 | 479.6 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:20:12 | 479.6 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.6 | Modifying Text: Next
BRIDGE | DEBUG | 10:20:12 | 479.6 | Mesh bounding box: Center: (0.476, -0.533, 0.560), Extents: (0.064, 0.000, 0.035)
BRIDGE | TRACE | 10:20:12 | 479.6 | handleStringMessage, message guid: d38429e8-7b47-4891-a52b-928227614813
BRIDGE | DEBUG | 10:20:12 | 479.6 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:20:12 | 479.6 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 10:20:12 | 479.6 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 10:20:12 | 479.6 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:20:12 | 479.6 | Position: (0.015, -0.533, 0.349), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.6 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:20:12 | 479.6 | handleStringMessage, message guid: 06504041-24a4-44ce-a199-e0a8c7ac3fc0
BRIDGE | DEBUG | 10:20:12 | 479.6 | Found Object to modify over transmission, object guid: cf98e5b6-8336-4203-a150-93cd889e4ce0
BRIDGE | TRACE | 10:20:12 | 479.6 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:20:12 | 479.6 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 10:20:12 | 479.6 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:20:12 | 479.6 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.6 | Modifying Text: Previous
BRIDGE | DEBUG | 10:20:12 | 479.6 | Mesh bounding box: Center: (0.477, -0.533, 0.559), Extents: (0.116, 0.000, 0.048)
BRIDGE | TRACE | 10:20:12 | 479.6 | handleStringMessage, message guid: 1d8b43f1-485f-4f56-a93e-b3e423055df4
BRIDGE | DEBUG | 10:20:12 | 479.6 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:20:12 | 479.6 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:20:12 | 479.6 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.6 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:20:12 | 479.6 | Mesh bounding box: Center: (0.001, 0.000, 0.000), Extents: (0.150, 0.023, 0.035)
BRIDGE | TRACE | 10:20:12 | 479.99 | handleStringMessage, message guid: c26c0a01-ec2a-4a66-8e5f-0f8ba944de3b
BRIDGE | DEBUG | 10:20:12 | 479.99 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:20:12 | 479.99 | modifyObject() : basketball
BRIDGE | DEBUG | 10:20:12 | 479.99 | Position: (0.000, 0.000, 0.000), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:20:12 | 479.99 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.180, 0.150, 0.180)
BRIDGE | TRACE | 10:20:12 | 480.13 | handleStringMessage, message guid: 6ed1098c-7938-45ee-8f33-baad25d4812b
BRIDGE | DEBUG | 10:20:12 | 480.13 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:20:12 | 480.13 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:20:12 | 480.13 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:20:13 | 480.24 | handleStringMessage, message guid: dfbdb776-ad67-44d1-b247-e079be1f3f36
BRIDGE | DEBUG | 10:20:13 | 480.24 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:20:13 | 480.24 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:20:13 | 480.24 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:20:13 | 480.37 | handleStringMessage, message guid: b2c564d4-f4d2-4f8b-92b8-eb2b5c8353bb
BRIDGE | DEBUG | 10:20:13 | 480.37 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:20:13 | 480.37 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:20:13 | 480.37 | Position: (0.000, 0.000, 0.000), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
AUDIOHANDLER | TRACE | 10:20:13 | 480.46 | Attempting to play local Audio: moonlab_2_0_0
AUDIOHANDLER | TRACE | 10:20:13 | 480.46 | Attempting to play local Audio: moonlab_2_0_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:24 | 491.35 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:24 | 491.39 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:25 | 492.85 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:26 | 493.49 | basketball Start Drag
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:27 | 494.29 | End Drag, Pos: basketball:(0.401, -0.567, 2.840), Eul: (0.000, 247.038, 0.000)
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:27 | 494.29 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:44 | 511.5 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:44 | 511.71 | basketball UnTargetted
BRIDGE | TRACE | 10:20:45 | 512.2 | handleStringMessage, message guid: 96e46773-9709-424f-b4fa-0364f90ceb69
BRIDGE | DEBUG | 10:20:45 | 512.2 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:20:45 | 512.2 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:20:45 | 512.2 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:20:45 | 512.2 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:20:45 | 512.2 | Mesh bounding box: Center: (0.143, 0.004, 2.972), Extents: (0.154, 0.023, 0.005)
BRIDGE | TRACE | 10:20:45 | 512.35 | handleStringMessage, message guid: fe904a3b-4a8c-4a22-86b7-4e5a7da603ea
BRIDGE | DEBUG | 10:20:45 | 512.35 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:20:45 | 512.35 | modifyObject() : basketball
BRIDGE | DEBUG | 10:20:45 | 512.35 | Position: (0.394, -0.302, 2.836), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 243.795, 0.000)
BRIDGE | DEBUG | 10:20:45 | 512.35 | Mesh bounding box: Center: (0.394, -0.302, 2.836), Extents: (0.201, 0.150, 0.201)
BRIDGE | TRACE | 10:20:45 | 512.44 | handleStringMessage, message guid: 1db3285a-039e-46ed-950a-b41967b21495
BRIDGE | DEBUG | 10:20:45 | 512.44 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:20:45 | 512.44 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:20:45 | 512.44 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:20:45 | 512.56 | handleStringMessage, message guid: 0952e9e7-8399-4e9e-b0cd-d8f08c27aee9
BRIDGE | DEBUG | 10:20:45 | 512.56 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:20:45 | 512.56 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:20:45 | 512.56 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:20:45 | 512.64 | handleStringMessage, message guid: 2998bdb0-29a6-4c7f-a332-a74055e72915
BRIDGE | DEBUG | 10:20:45 | 512.64 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:20:45 | 512.64 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:20:45 | 512.64 | Position: (0.086, -0.091, 0.080), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:20:45 | 512.72 | Attempting to play local Audio: moonlab_2_1_0
AUDIOHANDLER | TRACE | 10:20:45 | 512.72 | Attempting to play local Audio: moonlab_2_1_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:48 | 515.2 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:20:48 | 515.26 | basketball UnTargetted
BRIDGE | TRACE | 10:21:05 | 532.46 | handleStringMessage, message guid: 751bc402-2ee0-4e90-afef-41e2b3721da0
BRIDGE | DEBUG | 10:21:05 | 532.46 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:21:05 | 532.46 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:21:05 | 532.46 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:21:05 | 532.46 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:21:05 | 532.46 | Mesh bounding box: Center: (0.143, 0.004, 2.972), Extents: (0.154, 0.023, 0.005)
BRIDGE | TRACE | 10:21:05 | 532.59 | handleStringMessage, message guid: 1e49cfd8-a396-47b2-865e-342c348ed5cc
BRIDGE | DEBUG | 10:21:05 | 532.59 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:21:05 | 532.59 | modifyObject() : basketball
BRIDGE | DEBUG | 10:21:05 | 532.59 | Position: (0.135, -0.316, 2.753), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 240.100, 0.000)
BRIDGE | DEBUG | 10:21:05 | 532.59 | Mesh bounding box: Center: (0.135, -0.316, 2.753), Extents: (0.205, 0.150, 0.205)
BRIDGE | TRACE | 10:21:05 | 532.72 | handleStringMessage, message guid: b5076454-6200-40f0-be8e-bfb1e7567ced
BRIDGE | DEBUG | 10:21:05 | 532.72 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:21:05 | 532.72 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:21:05 | 532.72 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:21:05 | 532.82 | handleStringMessage, message guid: 3b41f560-9def-4acc-8926-5df7e4526527
BRIDGE | DEBUG | 10:21:05 | 532.82 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:21:05 | 532.82 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:21:05 | 532.82 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:21:05 | 532.91 | handleStringMessage, message guid: f5d5dfc5-c318-4a25-b63c-708235f65532
BRIDGE | DEBUG | 10:21:05 | 532.91 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:21:05 | 532.91 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:21:05 | 532.91 | Position: (0.129, -0.137, 0.119), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:21:05 | 532.99 | Attempting to play local Audio: moonlab_2_2_0
AUDIOHANDLER | TRACE | 10:21:05 | 532.99 | Attempting to play local Audio: moonlab_2_2_0
BRIDGE | TRACE | 10:21:07 | 534.57 | handleStringMessage, message guid: 3dccad96-c024-4a92-ab86-fad371a0eaca
BRIDGE | DEBUG | 10:21:07 | 534.57 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:21:07 | 534.57 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:21:07 | 534.57 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:21:07 | 534.57 | Modifying Text: New Moon
BRIDGE | DEBUG | 10:21:07 | 534.57 | Mesh bounding box: Center: (0.143, 0.002, 2.972), Extents: (0.140, 0.022, 0.004)
BRIDGE | TRACE | 10:21:07 | 535.02 | handleStringMessage, message guid: b560db07-af2e-4e3e-ada5-1c99b61a7af7
BRIDGE | DEBUG | 10:21:07 | 535.02 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:21:07 | 535.02 | modifyObject() : basketball
BRIDGE | DEBUG | 10:21:07 | 535.02 | Position: (0.135, -0.316, 2.753), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 240.001, 0.000)
BRIDGE | DEBUG | 10:21:07 | 535.02 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 0, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:21:07 | 535.02 | Mesh bounding box: Center: (0.135, -0.316, 2.753), Extents: (0.205, 0.150, 0.205)
BRIDGE | TRACE | 10:21:08 | 535.51 | handleStringMessage, message guid: ad37963e-24c9-488f-9339-b706c3582e8d
BRIDGE | DEBUG | 10:21:08 | 535.51 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:21:08 | 535.51 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:21:08 | 535.51 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:21:08 | 535.87 | handleStringMessage, message guid: 9f01ea4a-2061-47d2-a50b-5a70534dec91
BRIDGE | DEBUG | 10:21:08 | 535.87 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:21:08 | 535.87 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:21:08 | 535.87 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:21:09 | 536.25 | handleStringMessage, message guid: d2f7d5e5-c59c-4e16-8999-de25a786094f
BRIDGE | DEBUG | 10:21:09 | 536.25 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:21:09 | 536.25 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:21:09 | 536.25 | Position: (0.199, -0.211, 0.183), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:21:09 | 536.47 | Attempting to play local Audio: moonlab_2_3_0
AUDIOHANDLER | TRACE | 10:21:09 | 536.47 | Attempting to play local Audio: moonlab_2_3_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:09 | 536.76 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:09 | 536.8 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:09 | 536.99 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:10 | 537.97 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:12 | 539.85 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:12 | 539.92 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:13 | 540.72 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:14 | 541.78 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:14 | 542.12 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:14 | 542.19 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:17 | 544.99 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:18 | 545.6 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:18 | 545.86 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:18 | 546.13 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:28 | 555.57 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:28 | 555.63 | basketball UnTargetted
AUDIOHANDLER | TRACE | 10:21:38 | 566.01 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:21:38 | 566.01 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:21:41 | 568.89 | handleStringMessage, message guid: ab501bde-1bdd-4d40-88e8-432e5cd423a1
BRIDGE | DEBUG | 10:21:41 | 568.89 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:21:41 | 568.89 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:21:41 | 568.89 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:21:41 | 568.89 | Modifying Text: Waxing Crescent
BRIDGE | DEBUG | 10:21:41 | 568.89 | Mesh bounding box: Center: (0.143, -0.002, 2.972), Extents: (0.230, 0.029, 0.007)
BRIDGE | TRACE | 10:21:41 | 569.02 | handleStringMessage, message guid: ef2e0f56-802c-4d7b-b15c-13bcf6361c43
BRIDGE | DEBUG | 10:21:41 | 569.02 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:21:41 | 569.02 | modifyObject() : basketball
BRIDGE | DEBUG | 10:21:41 | 569.02 | Position: (-1.376, -0.143, -0.056), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 234.001, 0.000)
BRIDGE | DEBUG | 10:21:41 | 569.02 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 45, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:21:41 | 569.02 | Mesh bounding box: Center: (-1.376, -0.143, -0.056), Extents: (0.210, 0.150, 0.210)
BRIDGE | TRACE | 10:21:41 | 569.18 | handleStringMessage, message guid: 8c1ef7a0-0289-473a-a975-a3dbcc422b62
BRIDGE | DEBUG | 10:21:41 | 569.18 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:21:42 | 569.18 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:21:42 | 569.18 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:21:42 | 569.29 | handleStringMessage, message guid: 619e3e6d-3851-49a0-9559-773436a54a26
BRIDGE | DEBUG | 10:21:42 | 569.29 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:21:42 | 569.29 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:21:42 | 569.29 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:21:42 | 569.42 | handleStringMessage, message guid: f65f666f-73db-461d-acca-8a7e26c23cf1
BRIDGE | DEBUG | 10:21:42 | 569.42 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:21:42 | 569.42 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:21:42 | 569.42 | Position: (0.201, -0.213, 0.186), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:21:42 | 569.42 | Attempting to play local Audio: moonlab_2_4_0
AUDIOHANDLER | TRACE | 10:21:42 | 569.42 | Attempting to play local Audio: moonlab_2_4_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:42 | 569.62 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:43 | 570.82 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:43 | 571.01 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:43 | 571.14 | basketball UnTargetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:47 | 575.2 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:21:50 | 578.08 | basketball UnTargetted
AUDIOHANDLER | TRACE | 10:22:10 | 597.76 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:22:10 | 597.76 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:22:13 | 600.62 | handleStringMessage, message guid: ad785c5a-d063-4ca8-9c22-76ebb821732b
BRIDGE | DEBUG | 10:22:13 | 600.62 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:22:13 | 600.62 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:22:13 | 600.62 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:22:13 | 600.62 | Modifying Text: First Quarter
BRIDGE | DEBUG | 10:22:13 | 600.62 | Mesh bounding box: Center: (0.145, -0.002, 2.972), Extents: (0.167, 0.028, 0.005)
BRIDGE | TRACE | 10:22:13 | 600.77 | handleStringMessage, message guid: 2dcaba4a-3a64-4a99-8f0f-f1bd34d2086f
